-204.038 91 42 -5.14352e-15
-204.038 95 42 -5.14352e-15
-204.038 99 42 -5.14352e-15
-204.038 103 42 -5.14352e-15
-204.038 107 42 -5.14352e-15
-204.038 111 42 -5.14352e-15
-204.038 115 42 -5.14352e-15
-204.038 119 42 -5.14352e-15
-204.038 123 42 -5.14352e-15
-204.038 127 42 -5.14352e-15
-204.038 131 42 -5.14352e-15
-204.038 135 42 -5.14352e-15
-204.038 139 42 -5.14352e-15
-204.038 143 42 -5.14352e-15
-204.038 147 42 -5.14352e-15
-204.038 151 42 -5.14352e-15
-204.038 155 42 -5.14352e-15
-204.038 159 42 -5.14352e-15
-204.038 163 42 -5.14352e-15
-204.038 167 42 -5.14352e-15
-204.038 171 42 -5.14352e-15
-204.038 175 42 -5.14352e-15
-204.038 179 42 -5.14352e-15
-204.038 183 42 -5.14352e-15
-204.038 187 42 -5.14352e-15
-204.038 191 42 -5.14352e-15
-200.038 -205 42 -5.14352e-15
-200.038 -201 42 -5.14352e-15
-200.038 -197 42 -5.14352e-15
-200.038 -193 42 -5.14352e-15
-200.038 -189 42 -5.14352e-15
-200.038 -185 42 -5.14352e-15
-200.038 -181 42 -5.14352e-15
-200.038 -177 42 -5.14352e-15
-200.038 -173 42 -5.14352e-15
-200.038 -169 42 -5.14352e-15
-200.038 -165 42 -5.14352e-15
-200.038 -161 42 -5.14352e-15
-200.038 -157 42 -5.14352e-15
-200.038 -153 42 -5.14352e-15
-200.038 -149 42 -5.14352e-15
-200.038 -145 42 -5.14352e-15
-200.038 -141 42 -5.14352e-15
-200.038 -137 42 -5.14352e-15
-200.038 -133 42 -5.14352e-15
-200.038 -129 42 -5.14352e-15
-200.038 -125 42 -5.14352e-15
-200.038 -121 42 -5.14352e-15
-200.038 -117 42 -5.14352e-15
-200.038 -113 42 -5.14352e-15
-200.038 -109 42 -5.14352e-15
-200.038 -105 42 -5.14352e-15
-200.038 -101 42 -5.14352e-15
-200.038 -97 42 -5.14352e-15
-200.038 -93 42 -5.14352e-15
-200.038 -89 42 -5.14352e-15
-200.038 -85 42 -5.14352e-15
-200.038 -81 42 -5.14352e-15
-200.038 -77 42 -5.14352e-15
-200.038 -73 42 -5.14352e-15
-200.038 -69 42 -5.14352e-15
-200.038 -65 42 -5.14352e-15
-200.038 -61 42 -5.14352e-15
-200.038 -57 42 -5.14352e-15
-200.038 -53 42 -5.14352e-15
-200.038 -49 42 -5.14352e-15
-200.038 -45 42 -5.14352e-15
-200.038 -41 42 -5.14352e-15
-200.038 -37 42 -5.14352e-15
-200.038 -33 42 -5.14352e-15
-200.038 -29 42 -5.14352e-15
-200.038 -25 42 -5.14352e-15
-200.038 -21 42 -5.14352e-15
-200.038 -17 42 -5.14352e-15
-200.038 -13 42 -5.14352e-15
-200.038 -9 42 -5.14352e-15
-200.038 -5 42 -5.14352e-15
-200.038 -1 42 -5.14352e-15
-200.038 3 42 -5.14352e-15
-200.038 7 42 -5.14352e-15
-200.038 11 42 -5.14352e-15
-200.038 15 42 -5.14352e-15
-200.038 19 42 -5.14352e-15
-200.038 23 42 -5.14352e-15
-200.038 27 42 -5.14352e-15
-200.038 31 42 -5.14352e-15
-200.038 35 42 -5.14352e-15
-200.038 39 42 -5.14352e-15
-200.038 43 42 -5.14352e-15
-200.038 47 42 -5.14352e-15
-200.038 51 42 -5.14352e-15
-200.038 55 42 -5.14352e-15
-200.038 59 42 -5.14352e-15
-200.038 63 42 -5.14352e-15
-200.038 67 42 -5.14352e-15
-200.038 71 42 -5.14352e-15
-200.038 75 42 -5.14352e-15
-200.038 79 42 -5.14352e-15
-200.038 83 42 -5.14352e-15
-200.038 87 42 -5.14352e-15
-200.038 91 42 -5.14352e-15
-200.038 95 42 -5.14352e-15
-200.038 99 42 -5.14352e-15
-200.038 103 42 -5.14352e-15
-200.038 107 42 -5.14352e-15
-200.038 111 42 -5.14352e-15
-200.038 115 42 -5.14352e-15
-200.038 119 42 -5.14352e-15
-200.038 123 42 -5.14352e-15
-200.038 127 42 -5.14352e-15
-200.038 131 42 -5.14352e-15
-200.038 135 42 -5.14352e-15
-200.038 139 42 -5.14352e-15
-200.038 143 42 -5.14352e-15
-200.038 147 42 -5.14352e-15
-200.038 151 42 -5.14352e-15
-200.038 155 42 -5.14352e-15
-200.038 159 42 -5.14352e-15
-200.038 163 42 -5.14352e-15
-200.038 167 42 -5.14352e-15
-200.038 171 42 -5.14352e-15
-200.038 175 42 -5.14352e-15
-200.038 179 42 -5.14352e-15
-200.038 183 42 -5.14352e-15
-200.038 187 42 -5.14352e-15
-200.038 191 42 -5.14352e-15
-196.038 -205 42 -5.14352e-15
-196.038 -201 42 -5.14352e-15
-196.038 -197 42 -5.14352e-15
-196.038 -193 42 -5.14352e-15
-196.038 -189 42 -5.14352e-15
-196.038 -185 42 -5.14352e-15
-196.038 -181 42 -5.14352e-15
-196.038 -177 42 -5.14352e-15
-196.038 -173 42 -5.14352e-15
-196.038 -169 42 -5.14352e-15
-196.038 -165 42 -5.14352e-15
-196.038 -161 42 -5.14352e-15
-196.038 -157 42 -5.14352e-15
-196.038 -153 42 -5.14352e-15
-196.038 -149 42 -5.14352e-15
-196.038 -145 42 -5.14352e-15
-196.038 -141 42 -5.14352e-15
-196.038 -137 42 -5.14352e-15
-196.038 -133 42 -5.14352e-15
-196.038 -129 42 -5.14352e-15
-196.038 -125 42 -5.14352e-15
-196.038 -121 42 -5.14352e-15
-196.038 -117 42 -5.14352e-15
-196.038 -113 42 -5.14352e-15
-196.038 -109 42 -5.14352e-15
-196.038 -105 42 -5.14352e-15
-196.038 -101 42 -5.14352e-15
-196.038 -97 42 -5.14352e-15
-196.038 -93 42 -5.14352e-15
-196.038 -89 42 -5.14352e-15
-196.038 -85 42 -5.14352e-15
-196.038 -81 42 -5.14352e-15
-196.038 -77 42 -5.14352e-15
-196.038 -73 42 -5.14352e-15
-196.038 -69 42 -5.14352e-15
-196.038 -65 42 -5.14352e-15
-196.038 -61 42 -5.14352e-15
-196.038 -57 42 -5.14352e-15
-196.038 -53 42 -5.14352e-15
-196.038 -49 42 -5.14352e-15
-196.038 -45 42 -5.14352e-15
-196.038 -41 42 -5.14352e-15
-196.038 -37 42 -5.14352e-15
-196.038 -33 42 -5.14352e-15
-196.038 -29 42 -5.14352e-15
-196.038 -25 42 -5.14352e-15
-196.038 -21 42 -5.14352e-15
-196.038 -17 42 -5.14352e-15
-196.038 -13 42 -5.14352e-15
-196.038 -9 42 -5.14352e-15
-196.038 -5 42 -5.14352e-15
-196.038 -1 42 -5.14352e-15
-196.038 3 42 -5.14352e-15
-196.038 7 42 -5.14352e-15
-196.038 11 42 -5.14352e-15
-196.038 15 42 -5.14352e-15
-196.038 19 42 -5.14352e-15
-196.038 23 42 -5.14352e-15
-196.038 27 42 -5.14352e-15
-196.038 31 42 -5.14352e-15
-196.038 35 42 -5.14352e-15
-196.038 39 42 -5.14352e-15
-196.038 43 42 -5.14352e-15
-196.038 47 42 -5.14352e-15
-196.038 51 42 -5.14352e-15
-196.038 55 42 -5.14352e-15
-196.038 59 42 -5.14352e-15
-196.038 63 42 -5.14352e-15
-196.038 67 42 -5.14352e-15
-196.038 71 42 -5.14352e-15
-196.038 75 42 -5.14352e-15
-196.038 79 42 -5.14352e-15
-196.038 83 42 -5.14352e-15
-196.038 87 42 -5.14352e-15
-196.038 91 42 -5.14352e-15
-196.038 95 42 -5.14352e-15
-196.038 99 42 -5.14352e-15
-196.038 103 42 -5.14352e-15
-196.038 107 42 -5.14352e-15
-196.038 111 42 -5.14352e-15
-196.038 115 42 -5.14352e-15
-196.038 119 42 -5.14352e-15
-196.038 123 42 -5.14352e-15
-196.038 127 42 -5.14352e-15
-196.038 131 42 -5.14352e-15
-196.038 135 42 -5.14352e-15
-196.038 139 42 -5.14352e-15
-196.038 143 42 -5.14352e-15
-196.038 147 42 -5.14352e-15
-196.038 151 42 -5.14352e-15
-196.038 155 42 -5.14352e-15
-196.038 159 42 -5.14352e-15
-196.038 163 42 -5.14352e-15
-196.038 167 42 -5.14352e-15
-196.038 171 42 -5.14352e-15
-196.038 175 42 -5.14352e-15
-196.038 179 42 -5.14352e-15
-196.038 183 42 -5.14352e-15
-196.038 187 42 -5.14352e-15
-196.038 191 42 -5.14352e-15
-192.038 -205 42 -5.14352e-15
-192.038 -201 42 -5.14352e-15
-192.038 -197 42 -5.14352e-15
-192.038 -193 42 -5.14352e-15
-192.038 -189 42 -5.14352e-15
-192.038 -185 42 -5.14352e-15
-192.038 -181 42 -5.14352e-15
-192.038 -177 42 -5.14352e-15
-192.038 -173 42 -5.14352e-15
-192.038 -169 42 -5.14352e-15
-192.038 -165 42 -5.14352e-15
-192.038 -161 42 -5.14352e-15
-192.038 -157 42 -5.14352e-15
-192.038 -153 42 -5.14352e-15
-192.038 -149 42 -5.14352e-15
-192.038 -145 42 -5.14352e-15
-192.038 -141 42 -5.14352e-15
-192.038 -137 42 -5.14352e-15
-192.038 -133 42 -5.14352e-15
-192.038 -129 42 -5.14352e-15
-192.038 -125 42 -5.14352e-15
-192.038 -121 42 -5.14352e-15
-192.038 -117 42 -5.14352e-15
-192.038 -113 42 -5.14352e-15
-192.038 -109 42 -5.14352e-15
-192.038 -105 42 -5.14352e-15
-192.038 -101 42 -5.14352e-15
-192.038 -97 42 -5.14352e-15
-192.038 -93 42 -5.14352e-15
-192.038 -89 42 -5.14352e-15
-192.038 -85 42 -5.14352e-15
-192.038 -81 42 -5.14352e-15
-192.038 -77 42 -5.14352e-15
-192.038 -73 42 -5.14352e-15
-192.038 -69 42 -5.14352e-15
-192.038 -65 42 -5.14352e-15
-192.038 -61 42 -5.14352e-15
-192.038 -57 42 -5.14352e-15
-192.038 -53 42 -5.14352e-15
-192.038 -49 42 -5.14352e-15
-192.038 -45 42 -5.14352e-15
-192.038 -41 42 -5.14352e-15
-192.038 -37 42 -5.14352e-15
-192.038 -33 42 -5.14352e-15
-192.038 -29 42 -5.14352e-15
-192.038 -25 42 -5.14352e-15
-192.038 -21 42 -5.14352e-15
-192.038 -17 42 -5.14352e-15
-192.038 -13 42 -5.14352e-15
-192.038 -9 42 -5.14352e-15
-192.038 -5 42 -5.14352e-15
-192.038 -1 42 -5.14352e-15
-192.038 3 42 -5.14352e-15
-192.038 7 42 -5.14352e-15
-192.038 11 42 -5.14352e-15
-192.038 15 42 -5.14352e-15
-192.038 19 42 -5.14352e-15
-192.038 23 42 -5.14352e-15
-192.038 27 42 -5.14352e-15
-192.038 31 42 -5.14352e-15
-192.038 35 42 -5.14352e-15
-192.038 39 42 -5.14352e-15
-192.038 43 42 -5.14352e-15
-192.038 47 42 -5.14352e-15
-192.038 51 42 -5.14352e-15
-192.038 55 42 -5.14352e-15
-192.038 59 42 -5.14352e-15
-192.038 63 42 -5.14352e-15
-192.038 67 42 -5.14352e-15
-192.038 71 42 -5.14352e-15
-192.038 75 42 -5.14352e-15
-192.038 79 42 -5.14352e-15
-192.038 83 42 -5.14352e-15
-192.038 87 42 -5.14352e-15
-192.038 91 42 -5.14352e-15
-192.038 95 42 -5.14352e-15
-192.038 99 42 -5.14352e-15
-192.038 103 42 -5.14352e-15
-192.038 107 42 -5.14352e-15
-192.038 111 42 -5.14352e-15
-192.038 115 42 -5.14352e-15
-192.038 119 42 -5.14352e-15
-192.038 123 42 -5.14352e-15
-192.038 127 42 -5.14352e-15
-192.038 131 42 -5.14352e-15
-192.038 135 42 -5.14352e-15
-192.038 139 42 -5.14352e-15
-192.038 143 42 -5.14352e-15
-192.038 147 42 -5.14352e-15
-192.038 151 42 -5.14352e-15
-192.038 155 42 -5.14352e-15
-192.038 159 42 -5.14352e-15
-192.038 163 42 -5.14352e-15
-192.038 167 42 -5.14352e-15
-192.038 171 42 -5.14352e-15
-192.038 175 42 -5.14352e-15
-192.038 179 42 -5.14352e-15
-192.038 183 42 -5.14352e-15
-192.038 187 42 -5.14352e-15
-192.038 191 42 -5.14352e-15
-188.038 -205 42 -5.14352e-15
-188.038 -201 42 -5.14352e-15
-188.038 -197 42 -5.14352e-15
-188.038 -193 42 -5.14352e-15
-188.038 -189 42 -5.14352e-15
-188.038 -185 42 -5.14352e-15
-188.038 -181 42 -5.14352e-15
-188.038 -177 42 -5.14352e-15
-188.038 -173 42 -5.14352e-15
-188.038 -169 42 -5.14352e-15
-188.038 -165 42 -5.14352e-15
-188.038 -161 42 -5.14352e-15
-188.038 -157 42 -5.14352e-15
-188.038 -153 42 -5.14352e-15
-188.038 -149 42 -5.14352e-15
-188.038 -145 42 -5.14352e-15
-188.038 -141 42 -5.14352e-15
-188.038 -137 42 -5.14352e-15
-188.038 -133 42 -5.14352e-15
-188.038 -129 42 -5.14352e-15
-188.038 -125 42 -5.14352e-15
-188.038 -121 42 -5.14352e-15
-188.038 -117 42 -5.14352e-15
-188.038 -113 42 -5.14352e-15
-188.038 -109 42 -5.14352e-15
-188.038 -105 42 -5.14352e-15
-188.038 -101 42 -5.14352e-15
-188.038 -97 42 -5.14352e-15
-188.038 -93 42 -5.14352e-15
-188.038 -89 42 -5.14352e-15
-188.038 -85 42 -5.14352e-15
-188.038 -81 42 -5.14352e-15
-188.038 -77 42 -5.14352e-15
-188.038 -73 42 -5.14352e-15
-188.038 -69 42 -5.14352e-15
-188.038 -65 42 -5.14352e-15
-188.038 -61 42 -5.14352e-15
-188.038 -57 42 -5.14352e-15
-188.038 -53 42 -5.14352e-15
-188.038 -49 42 -5.14352e-15
-188.038 -45 42 -5.14352e-15
-188.038 -41 42 -5.14352e-15
-188.038 -37 42 -5.14352e-15
-188.038 -33 42 -5.14352e-15
-188.038 -29 42 -5.14352e-15
-188.038 -25 42 -5.14352e-15
-188.038 -21 42 -5.14352e-15
-188.038 -17 42 -5.14352e-15
-188.038 -13 42 -5.14352e-15
-188.038 -9 42 -5.14352e-15
-188.038 -5 42 -5.14352e-15
-188.038 -1 42 -5.14352e-15
-188.038 3 42 -5.14352e-15
-188.038 7 42 -5.14352e-15
-188.038 11 42 -5.14352e-15
-188.038 15 42 -5.14352e-15
-188.038 19 42 -5.14352e-15
-188.038 23 42 -5.14352e-15
-188.038 27 42 -5.14352e-15
-188.038 31 42 -5.14352e-15
-188.038 35 42 -5.14352e-15
-188.038 39 42 -5.14352e-15
-188.038 43 42 -5.14352e-15
-188.038 47 42 -5.14352e-15
-188.038 51 42 -5.14352e-15
-188.038 55 42 -5.14352e-15
-188.038 59 42 -5.14352e-15
-188.038 63 42 -5.14352e-15
-188.038 67 42 -5.14352e-15
-188.038 71 42 -5.14352e-15
-188.038 75 42 -5.14352e-15
-188.038 79 42 -5.14352e-15
-188.038 83 42 -5.14352e-15
-188.038 87 42 -5.14352e-15
-188.038 91 42 -5.14352e-15
-188.038 95 42 -5.14352e-15
-188.038 99 42 -5.14352e-15
-188.038 103 42 -5.14352e-15
-188.038 107 42 -5.14352e-15
-188.038 111 42 -5.14352e-15
-188.038 115 42 -5.14352e-15
-188.038 119 42 -5.14352e-15
-188.038 123 42 -5.14352e-15
-188.038 127 42 -5.14352e-15
-188.038 131 42 -5.14352e-15
-188.038 135 42 -5.14352e-15
-188.038 139 42 -5.14352e-15
-188.038 143 42 -5.14352e-15
-188.038 147 42 -5.14352e-15
-188.038 151 42 -5.14352e-15
-188.038 155 42 -5.14352e-15
-188.038 159 42 -5.14352e-15
-188.038 163 42 -5.14352e-15
-188.038 167 42 -5.14352e-15
-188.038 171 42 -5.14352e-15
-188.038 175 42 -5.14352e-15
-188.038 179 42 -5.14352e-15
-188.038 183 42 -5.14352e-15
-188.038 187 42 -5.14352e-15
-188.038 191 42 -5.14352e-15
-184.038 -205 42 -5.14352e-15
-184.038 -201 42 -5.14352e-15
-184.038 -197 42 -5.14352e-15
-184.038 -193 42 -5.14352e-15
-184.038 -189 42 -5.14352e-15
-184.038 -185 42 -5.14352e-15
-184.038 -181 42 -5.14352e-15
-184.038 -177 42 -5.14352e-15
-184.038 -173 42 -5.14352e-15
-184.038 -169 42 -5.14352e-15
-184.038 -165 42 -5.14352e-15
-184.038 -161 42 -5.14352e-15
-184.038 -157 42 -5.14352e-15
-184.038 -153 42 -5.14352e-15
-184.038 -149 42 -5.14352e-15
-184.038 -145 42 -5.14352e-15
-184.038 -141 42 -5.14352e-15
-184.038 -137 42 -5.14352e-15
-184.038 -133 42 -5.14352e-15
-184.038 -129 42 -5.14352e-15
-184.038 -125 42 -5.14352e-15
-184.038 -121 42 -5.14352e-15
-184.038 -117 42 -5.14352e-15
-184.038 -113 42 -5.14352e-15
-184.038 -109 42 -5.14352e-15
-184.038 -105 42 -5.14352e-15
-184.038 -101 42 -5.14352e-15
-184.038 -97 42 -5.14352e-15
-184.038 -93 42 -5.14352e-15
-184.038 -89 42 -5.14352e-15
-184.038 -85 42 -5.14352e-15
-184.038 -81 42 -5.14352e-15
-184.038 -77 42 -5.14352e-15
-184.038 -73 42 -5.14352e-15
-184.038 -69 42 -5.14352e-15
-184.038 -65 42 -5.14352e-15
-184.038 -61 42 -5.14352e-15
-184.038 -57 42 -5.14352e-15
-184.038 -53 42 -5.14352e-15
-184.038 -49 42 -5.14352e-15
-184.038 -45 42 -5.14352e-15
-184.038 -41 42 -5.14352e-15
-184.038 -37 42 -5.14352e-15
-184.038 -33 42 -5.14352e-15
-184.038 -29 42 -5.14352e-15
-184.038 -25 42 -5.14352e-15
-184.038 -21 42 -5.14352e-15
-184.038 -17 42 -5.14352e-15
-184.038 -13 42 -5.14352e-15
-184.038 -9 42 -5.14352e-15
-184.038 -5 42 -5.14352e-15
-184.038 -1 42 -5.14352e-15
-184.038 3 42 -5.14352e-15
-184.038 7 42 -5.14352e-15
-184.038 11 42 -5.14352e-15
-184.038 15 42 -5.14352e-15
-184.038 19 42 -5.14352e-15
-184.038 23 42 -5.14352e-15
-184.038 27 42 -5.14352e-15
-184.038 31 42 -5.14352e-15
-184.038 35 42 -5.14352e-15
-184.038 39 42 -5.14352e-15
-184.038 43 42 -5.14352e-15
-184.038 47 42 -5.14352e-15
-184.038 51 42 -5.14352e-15
-184.038 55 42 -5.14352e-15
-184.038 59 42 -5.14352e-15
-184.038 63 42 -5.14352e-15
-184.038 67 42 -5.14352e-15
-184.038 71 42 -5.14352e-15
-184.038 75 42 -5.14352e-15
-184.038 79 42 -5.14352e-15
-184.038 83 42 -5.14352e-15
-184.038 87 42 -5.14352e-15
-184.038 91 42 -5.14352e-15
-184.038 95 42 -5.14352e-15
-184.038 99 42 -5.14352e-15
-184.038 103 42 -5.14352e-15
-184.038 107 42 -5.14352e-15
-184.038 111 42 -5.14352e-15
-184.038 115 42 -5.14352e-15
-184.038 119 42 -5.14352e-15
-184.038 123 42 -5.14352e-15
-184.038 127 42 -5.14352e-15
-184.038 131 42 -5.14352e-15
-184.038 135 42 -5.14352e-15
-184.038 139 42 -5.14352e-15
-184.038 143 42 -5.14352e-15
-184.038 147 42 -5.14352e-15
-184.038 151 42 -5.14352e-15
-184.038 155 42 -5.14352e-15
-184.038 159 42 -5.14352e-15
-184.038 163 42 -5.14352e-15
-184.038 167 42 -5.14352e-15
-184.038 171 42 -5.14352e-15
-184.038 175 42 -5.14352e-15
-184.038 179 42 -5.14352e-15
-184.038 183 42 -5.14352e-15
-184.038 187 42 -5.14352e-15
-184.038 191 42 -5.14352e-15
-180.038 -205 42 -5.14352e-15
-180.038 -201 42 -5.14352e-15
-180.038 -197 42 -5.14352e-15
-180.038 -193 42 -5.14352e-15
-180.038 -189 42 -5.14352e-15
-180.038 -185 42 -5.14352e-15
-180.038 -181 42 -5.14352e-15
-180.038 -177 42 -5.14352e-15
-180.038 -173 42 -5.14352e-15
-180.038 -169 42 -5.14352e-15
-180.038 -165 42 -5.14352e-15
-180.038 -161 42 -5.14352e-15
-180.038 -157 42 -5.14352e-15
-180.038 -153 42 -5.14352e-15
-180.038 -149 42 -5.14352e-15
-180.038 -145 42 -5.14352e-15
-180.038 -141 42 -5.14352e-15
-180.038 -137 42 -5.14352e-15
-180.038 -133 42 -5.14352e-15
-180.038 -129 42 -5.14352e-15
-180.038 -125 42 -5.14352e-15
-180.038 -121 42 -5.14352e-15
-180.038 -117 42 -5.14352e-15
-180.038 -113 42 -5.14352e-15
-180.038 -109 42 -5.14352e-15
-180.038 -105 42 -5.14352e-15
-180.038 -101 42 -5.14352e-15
-180.038 -97 42 -5.14352e-15
-180.038 -93 42 -5.14352e-15
-180.038 -89 42 -5.14352e-15
-180.038 -85 42 -5.14352e-15
-180.038 -81 42 -5.14352e-15
-180.038 -77 42 -5.14352e-15
-180.038 -73 42 -5.14352e-15
-180.038 -69 42 -5.14352e-15
-180.038 -65 42 -5.14352e-15
-180.038 -61 42 -5.14352e-15
-180.038 -57 42 -5.14352e-15
-180.038 -53 42 -5.14352e-15
-180.038 -49 42 -5.14352e-15
-180.038 -45 42 -5.14352e-15
-180.038 -41 42 -5.14352e-15
-180.038 -37 42 -5.14352e-15
-180.038 -33 42 -5.14352e-15
-180.038 -29 42 -5.14352e-15
-180.038 -25 42 -5.14352e-15
-180.038 -21 42 -5.14352e-15
-180.038 -17 42 -5.14352e-15
-180.038 -13 42 -5.14352e-15
-180.038 -9 42 -5.14352e-15
-180.038 -5 42 -5.14352e-15
-180.038 -1 42 -5.14352e-15
-180.038 3 42 -5.14352e-15
-180.038 7 42 -5.14352e-15
-180.038 11 42 -5.14352e-15
-180.038 15 42 -5.14352e-15
-180.038 19 42 -5.14352e-15
-180.038 23 42 -5.14352e-15
-180.038 27 42 -5.14352e-15
-180.038 31 42 -5.14352e-15
-180.038 35 42 -5.14352e-15
-180.038 39 42 -5.14352e-15
-180.038 43 42 -5.14352e-15
-180.038 47 42 -5.14352e-15
-180.038 51 42 -5.14352e-15
-180.038 55 42 -5.14352e-15
-180.038 59 42 -5.14352e-15
-180.038 63 42 -5.14352e-15
-180.038 67 42 -5.14352e-15
-180.038 71 42 -5.14352e-15
-180.038 75 42 -5.14352e-15
-180.038 79 42 -5.14352e-15
-180.038 83 42 -5.14352e-15
-180.038 87 42 -5.14352e-15
-180.038 91 42 -5.14352e-15
-180.038 95 42 -5.14352e-15
-180.038 99 42 -5.14352e-15
-180.038 103 42 -5.14352e-15
-180.038 107 42 -5.14352e-15
-180.038 111 42 -5.14352e-15
-180.038 115 42 -5.14352e-15
-180.038 119 42 -5.14352e-15
-180.038 123 42 -5.14352e-15
-180.038 127 42 -5.14352e-15
-180.038 131 42 -5.14352e-15
-180.038 135 42 -5.14352e-15
-180.038 139 42 -5.14352e-15
-180.038 143 42 -5.14352e-15
-180.038 147 42 -5.14352e-15
-180.038 151 42 -5.14352e-15
-180.038 155 42 -5.14352e-15
-180.038 159 42 -5.14352e-15
-180.038 163 42 -5.14352e-15
-180.038 167 42 -5.14352e-15
-180.038 171 42 -5.14352e-15
-180.038 175 42 -5.14352e-15
-180.038 179 42 -5.14352e-15
-180.038 183 42 -5.14352e-15
-180.038 187 42 -5.14352e-15
-180.038 191 42 -5.14352e-15
-176.038 -205 42 -5.14352e-15
-176.038 -201 42 -5.14352e-15
-176.038 -197 42 -5.14352e-15
-176.038 -193 42 -5.14352e-15
-176.038 -189 42 -5.14352e-15
-176.038 -185 42 -5.14352e-15
-176.038 -181 42 -5.14352e-15
-176.038 -177 42 -5.14352e-15
-176.038 -173 42 -5.14352e-15
-176.038 -169 42 -5.14352e-15
-176.038 -165 42 -5.14352e-15
-176.038 -161 42 -5.14352e-15
-176.038 -157 42 -5.14352e-15
-176.038 -153 42 -5.14352e-15
-176.038 -149 42 -5.14352e-15
-176.038 -145 42 -5.14352e-15
-176.038 -141 42 -5.14352e-15
-176.038 -137 42 -5.14352e-15
-176.038 -133 42 -5.14352e-15
-176.038 -129 42 -5.14352e-15
-176.038 -125 42 -5.14352e-15
-176.038 -121 42 -5.14352e-15
-176.038 -117 42 -5.14352e-15
-176.038 -113 42 -5.14352e-15
-176.038 -109 42 -5.14352e-15
-176.038 -105 42 -5.14352e-15
-176.038 -101 42 -5.14352e-15
-176.038 -97 42 -5.14352e-15
-176.038 -93 42 -5.14352e-15
-176.038 -89 42 -5.14352e-15
-176.038 -85 42 -5.14352e-15
-176.038 -81 42 -5.14352e-15
-176.038 -77 42 -5.14352e-15
-176.038 -73 42 -5.14352e-15
-176.038 -69 42 -5.14352e-15
-176.038 -65 42 -5.14352e-15
-176.038 -61 42 -5.14352e-15
-176.038 -57 42 -5.14352e-15
-176.038 -53 42 -5.14352e-15
-176.038 -49 42 -5.14352e-15
-176.038 -45 42 -5.14352e-15
-176.038 -41 42 -5.14352e-15
-176.038 -37 42 -5.14352e-15
-176.038 -33 42 -5.14352e-15
-176.038 -29 42 -5.14352e-15
-176.038 -25 42 -5.14352e-15
-176.038 -21 42 -5.14352e-15
-176.038 -17 42 -5.14352e-15
-176.038 -13 42 -5.14352e-15
-176.038 -9 42 -5.14352e-15
-176.038 -5 42 -5.14352e-15
-176.038 -1 42 -5.14352e-15
-176.038 3 42 -5.14352e-15
-176.038 7 42 -5.14352e-15
